source_excel_row,structure_label,label,Evac,Modification,E_form,E_fermi,E_bg,VBM,CBM,Lix,3OS,3S,3Hdp,3Z,Z_surf,nelect,nelect_no_o,nelect_m_only,wtd_nelect,e_tot,tot_OS,tot_S,tot_Hdp,O_M1,O_M2,O_M3,BL_avg,M1_charge,M2_charge,M3_charge,avg_M_charge,O_charge,sum_qm-qo,total_LCE_charge,Vm,Vo,Vm-o,Eoxm,wtd_Vm,wtd_Vo,M1_chi,M2_chi,M3_chi,sum_chi,avg_chi,M1_bc_full,M1_bc_occ,M1_bc_unocc,M1_band_width,M1_occ_bw,M2_bc_full,M2_bc_occ,M2_bc_unocc,M2_band_width,M2_occ_bw,M3_bc_full,M3_bc_occ,M3_bc_unocc,M3_band_width,M3_occ_bw,O(p)_bc_full,O(p)_bc_occ,O(p)_bc_unocc,O(p)_cbm_diff,O(p)_band_width,O(p)_occ_bw,M1_t2g,M1_eg,M2_t2g,M2_eg,M3_t2g,M3_eg,M1_ion_e,M1_min_pol,M1_pol,M1_max_pol,M2_ion_e,M2_min_pol,M2_pol,M2_max_pol,M3_ion_e,M3_min_pol,M3_pol,M3_max_pol,avg_ion_e,M1_bin_evac,M2_bin_evac,M3_bin_evac,avg_bin_evac,M1_avg_intensity,M2_avg_intensity,M3_avg_intensity,LCE_avg_intensity,avg_val_full,avg_val_occ,avg_val_unocc,avg_band_width,avg_occ_bw,full_bc_diff,occ_bc_diff,M1_std_pot,M2_std_pot,M3_std_pot,avg_std_pot,elec_wtd_bc_occ,elec_wtd_bw_occ,int_wtd_bc_occ,int_wtd_bw_occ
447,Li0.78__P0Co-P1Co-P2Co-P3Fe-P4Co-P5Co__P6Co-P7Ni-P8Mn,Fe,3.646952135,1-2-3-7-8-Co-Co-Fe-Ni-Mn,-115.7675505,1.05641722,0,1.05641722,1.05641722,0.78,7.462197379,1.65678653,1.758205807,80,161,388.0000009,172.0000009,158.0000009,110.6000006,114.9207856,43.0792144,9.996284835,8.602878146,1.938847391,1.90577636,1.896294224,1.913639325,8.326,8.383,7.357,8.022,4.98,19.086,29.046,12.57270844,7.807819381,4.764889055,62.61208801,4.220919606,2.600448412,1.56,1.56,1.61,4.73,1.576666667,-1.408002717,-2.411692908,1.331557285,3.028911119,2.941927738,-1.407775375,-2.432107419,1.406036979,3.086165092,2.987712624,-1.900142119,-3.774488313,1.040983863,3.470081323,3.192345043,-3.297805139,-4.356329137,1.963826663,4.354222359,3.012471243,1.870435319,3.940742481,3.226512139,3.902525738,3.282794576,3.442561218,2.501082599,7.88101,51,55,59,7.88101,51,55,59,7.9024681,58,62,66,7.8881627,2.48314856,2.48314856,3.778409415,2.914902178,0.530445812,0.514289529,0.801659948,0.615465096,-1.571973404,-2.87276288,1.259526043,3.195052511,3.040661802,1.725831736,1.483566257,-0.28,-0.28,-0.447,-0.335666667,-2.789658227,3.026695908,-3.009071741,3.063405632
448,Li0.78__P0Co-P1Fe-P2Fe-P3Co-P4Co-P5Co__P6Co-P7Ni-P8Mn,Fe,3.153223755,1-2-3-7-8-Fe-Fe-Co-Ni-Mn,-116.3285624,0.948129,0,0.948129,0.948129,0.78,8.258498738,3.005706686,2.255420439,79,160,386.0000011,170.0000011,156.0000011,109.2000008,111.5163509,44.48364915,11.97558278,9.95226542,1.915777825,1.91873645,1.913711021,1.916075099,7.312,7.349,8.374,7.678333333,4.984,18.051,28.019,12.02264255,7.803461007,4.219181546,59.92085048,4.044839882,2.602496845,1.61,1.61,1.56,4.78,1.593333333,-2.083090621,-3.8852061,1.043798034,3.499659481,3.160452047,-1.65138304,-3.566757409,1.144746892,3.421232469,3.191343055,-1.303566711,-2.352893045,1.407921458,3.066453003,2.989825516,-3.359503175,-4.441121337,1.950708288,4.307632175,3.040704012,1.858900816,3.716491821,2.46041846,3.366865002,2.399930894,3.852573573,3.204541459,7.9024681,58,62,66,7.9024681,58,62,66,7.88101,51,55,59,7.8953154,3.778409415,3.778409415,2.48314856,3.346655797,0.82966516,0.776889628,0.498417021,0.70165727,-1.679346791,-3.268285518,1.198822128,3.329114984,3.11387354,1.680156384,1.172835819,-0.447,-0.447,-0.28,-0.391333333,-3.178807676,3.101958083,-3.404852686,3.131452009
449,Li0.78__P0Co-P1Fe-P2Co-P3Fe-P4Co-P5Co__P6Co-P7Ni-P8Mn,Fe,3.130420655,1-2-3-7-8-Fe-Co-Fe-Ni-Mn,-116.2476547,1.03079618,0,1.03079618,1.03079618,0.78,7.632649761,2.932722582,1.730285186,79,160,385.9999988,169.9999988,155.9999988,109.1999992,113.2674796,42.73252038,10.73193899,8.243684751,1.915359185,1.922598063,1.911519177,1.916492142,7.316,8.365,7.354,7.678333333,4.985,18.05,28.02,12.0177343,7.803364026,4.214370272,59.90840548,4.036039338,2.600434655,1.61,1.56,1.61,4.78,1.593333333,-1.615372567,-3.366586827,1.155113266,3.364854511,3.186660525,-1.381075403,-2.397406134,1.378967108,3.048347976,2.958175008,-1.655767593,-3.409105971,1.159815228,3.391730531,3.201169387,-3.329153802,-4.40979395,1.987845366,4.359949982,3.016881265,1.843863285,3.409476786,2.543684558,3.872936828,3.283692405,3.446708812,2.53705875,7.9024681,58,62,66,7.88101,51,55,59,7.9024681,58,62,66,7.8953154,3.778409415,2.48314856,3.778409415,3.346655797,0.770535864,0.473017801,0.775509686,0.673021117,-1.550738521,-3.057699644,1.231298534,3.268311006,3.115334973,1.778415281,1.352094306,-0.447,-0.28,-0.447,-0.391333333,-3.002296015,3.102155265,-3.155862527,3.138704648
450,Li0.78__P0Co-P1Co-P2Fe-P3Fe-P4Co-P5Co__P6Co-P7Ni-P8Mn,Fe,3.00750148,1-2-3-7-8-Co-Fe-Fe-Ni-Mn,-116.0771685,1.02342172,0,1.02342172,1.02342172,0.78,6.983746151,1.228934089,1.581104945,79,160,386.0000012,170.0000012,156.0000012,109.2000008,112.5792542,43.42074582,10.08311728,8.958018074,1.957895371,1.903289002,1.902885245,1.921356539,8.316,7.349,7.352,7.672333333,4.98,18.037,27.997,11.97223536,7.77714932,4.195086038,59.62173208,4.008585967,2.590276421,1.56,1.61,1.61,4.78,1.593333333,-1.37334,-2.361345992,1.302197114,2.976077713,2.895924837,-1.80878359,-3.359610343,1.168467621,3.407449903,3.206041595,-1.091572612,-2.642960892,1.466988973,3.33073012,3.317350416,-3.279016345,-4.338541369,2.030451215,4.302438065,3.005537915,1.849634559,3.935302334,3.210006085,3.707748565,2.702072933,3.474999146,2.565943398,7.88101,51,55,59,7.9024681,58,62,66,7.9024681,58,62,66,7.8953154,2.48314856,3.778409415,3.778409415,3.346655797,0.531593158,0.795919211,0.464621579,0.597377982,-1.424565401,-2.787972409,1.312551236,3.238085912,3.139772283,1.854450944,1.55056896,-0.28,-0.447,-0.447,-0.391333333,-2.761259811,3.1239442,-2.877703676,3.142910451
451,Li0.78__P0Co-P1Fe-P2Fe-P3Fe-P4Co-P5Co__P6Co-P7Ni-P8Mn,Fe,2.999317895,1-2-3-7-8-Fe-Fe-Fe-Ni-Mn,-116.5360803,1.08049707,0,1.08049707,1.08049707,0.78,7.623611694,3.885016376,1.834804989,78,159,384.000004,168.000004,154.000004,107.8000028,109.7024163,44.29758366,14.59695986,9.867193044,1.934954497,1.919284852,1.919178961,1.92447277,7.309,7.355,7.398,7.354,4.985,17.077,27.047,11.46427974,7.771074478,3.693205267,57.14943453,3.809890516,2.589367456,1.61,1.61,1.61,4.83,1.61,-1.493015178,-3.134502854,1.210397496,3.312926493,3.180553713,-1.530596176,-3.198401893,1.188552254,3.334685211,3.194543725,-1.454890043,-3.038553211,1.277743841,3.320188987,3.205893373,-3.37615369,-4.476443535,2.064395249,4.45665076,3.056484878,1.83218662,3.524557299,2.525938309,3.49731464,2.529540493,3.607005332,2.527998369,7.9024681,58,62,66,7.9024681,58,62,66,7.9024681,58,62,66,7.9024681,3.778409415,3.778409415,3.778409415,3.778409415,0.748215927,0.757146214,0.735808094,0.747056745,-1.492833799,-3.123819319,1.22556453,3.32260023,3.193663604,1.883319891,1.352624216,-0.447,-0.447,-0.447,-0.447,-3.123109442,3.19375612,-3.124588565,3.193599403
452,Li0.78__P0Co-P1Al-P2Co-P3Co-P4Co-P5Co__P6Co-P7Ni-P8Mn,Al,3.558367345,1-2-3-7-8-Al-Co-Co-Ni-Mn,-124.0302512,0.74052115,0,0.74052115,0.74052115,0.78,6.466944677,0.392502438,0.486505152,67,148,378.0000003,162.0000003,148.0000003,103.6000002,106.6071489,41.39285114,8.548855793,6.176709144,1.898232,1.912302961,1.913568663,1.908034541,0.704,8.376,8.382,5.820666667,5.029,12.433,22.491,9.131228012,7.907194754,1.224033258,45.92094567,4.20075743,2.629845036,1.83,1.56,1.56,4.95,1.65,-2.627921661,-6.236245906,7.752866774,7.715639279,5.277433649,-1.271680315,-2.329260117,1.585070178,3.102670199,2.961667854,-1.263858024,-2.30300325,1.621529288,3.097411244,2.949500099,-2.737127167,-3.738144217,3.346012506,3.477648317,3.185055396,1.829026217,0,0,3.955770299,3.204051029,3.994345248,3.220513768,5.985769,56.8,57.8,58.8,7.88101,51,55,59,7.88101,51,55,59,7.249263,6.91638435,2.48314856,2.48314856,3.960893823,0.037201235,0.63678411,0.623127945,0.432371096,-1.721153333,-3.622836424,3.653155413,4.638573574,3.729533867,1.015973834,0.115307793,-1.676,-0.28,-0.28,-0.745333333,-2.490279635,3.05873727,-2.428698854,3.022238722
453,Li0.78__P0Co-P1Co-P2Al-P3Co-P4Co-P5Co__P6Co-P7Ni-P8Mn,Al,3.387787045,1-2-3-7-8-Co-Al-Co-Ni-Mn,-123.7440702,0.87263704,0,0.87263704,0.87263704,0.78,6.734408329,0.695686262,0.537175179,67,148,377.9999997,161.9999997,147.9999997,103.5999998,106.378947,41.62105296,9.281212493,6.215856733,1.924476237,1.900361385,1.891713114,1.905516912,8.332,0.721,8.365,5.806,5.024,12.394,22.442,9.130809053,7.910081936,1.220727117,45.87318468,4.192254249,2.63391447,1.56,1.83,1.56,4.95,1.65,-1.358721031,-2.403163642,1.469477989,3.070255568,2.930819508,-2.623413282,-6.337194251,7.81528604,7.810266293,5.33425227,-1.232741688,-2.350715136,1.536833221,3.089902428,2.951028996,-2.666230585,-3.665801555,3.305244851,3.538867625,3.201357529,1.874344493,3.994903552,3.174704023,0,0,3.909614244,3.064951312,7.88101,51,55,59,5.985769,56.8,57.8,58.8,7.88101,51,55,59,7.249263,2.48314856,6.91638435,2.48314856,3.960893823,0.613810383,0.038292434,0.543864481,0.398655766,-1.738292,-3.697024343,3.607199083,4.656808096,3.738700258,0.927938584,-0.031222788,-0.28,-1.676,-0.28,-0.745333333,-2.559980411,3.051218715,-2.505272392,3.01696276
454,Li0.78__P0Co-P1Co-P2Co-P3Al-P4Co-P5Co__P6Co-P7Ni-P8Mn,Al,3.382305495,1-2-3-7-8-Co-Co-Al-Ni-Mn,-123.7881151,0.93728524,0,0.93728524,0.93728524,0.78,6.596870023,0.05438656,0.962744205,67,148,377.9999992,161.9999992,147.9999992,103.5999994,103.5067813,44.49321869,11.00367536,8.482973175,1.924109087,1.894395209,1.900806677,1.906436991,8.333,8.363,0.721,5.805666667,5.024,12.393,22.441,9.124749708,7.906200661,1.218549048,45.84274253,4.188328284,2.632236967,1.56,1.56,1.83,4.95,1.65,-1.499167223,-2.488238748,1.374842453,3.080823612,2.954872284,-1.583938982,-2.561868421,1.403298078,3.088433589,2.924807982,-2.789138067,-6.540423037,7.848347922,7.858179861,5.343116044,-2.978025807,-3.932255272,3.186811865,3.915311047,3.189215871,1.899843614,4.008946337,3.291824434,4.01491425,3.383226053,0,0,7.88101,51,55,59,7.88101,51,55,59,5.985769,56.8,57.8,58.8,7.249263,2.48314856,2.48314856,6.91638435,3.960893823,0.665717615,0.723844173,0.038985569,0.476182453,-1.957414757,-3.863510069,3.542162818,4.675812354,3.740932103,1.02061105,0.068745204,-0.28,-0.28,-1.676,-0.745333333,-2.711521574,3.051180483,-2.636132424,3.004814746
455,Li0.78__P0Co-P1Al-P2Al-P3Co-P4Co-P5Co__P6Co-P7Ni-P8Mn,Al,3.381184385,1-2-3-7-8-Al-Al-Co-Ni-Mn,-132.6120954,0.85152474,0.0034,0.8497,0.8531,0.78,6.980179409,0.433806636,0.230800149,53,134,366.0000005,150.0000005,136.0000005,95.20000035,93.88181799,42.11818201,7.800910025,5.491054827,1.890149121,1.894058321,1.913521909,1.899243117,0.701,0.72,8.359,3.26,5.081,4.699,14.861,5.119391128,8.026060451,-2.906669323,26.01162632,3.721628845,2.659111481,1.83,1.83,1.56,5.22,1.74,-0.75145853,-6.302776143,8.630284552,8.410913673,5.239345631,-1.163334387,-6.323767465,8.546429644,8.36270802,5.300992652,-1.182902219,-2.315258779,1.580814765,3.110282107,2.943529638,-2.437413141,-3.550126914,5.476490351,3.290513141,3.646243655,1.800782256,0,0,0,0,3.90585674,3.053673281,5.985769,56.8,57.8,58.8,5.985769,56.8,57.8,58.8,7.88101,51,55,59,6.617516,6.91638435,6.91638435,2.48314856,5.438639087,0.037436943,0.038725265,0.511378754,0.195846987,-1.032565045,-4.980600796,6.252509653,6.627967933,4.49462264,1.404848096,-1.430473882,-1.676,-1.676,-0.28,-1.210666667,-2.960235192,3.318908509,-2.833539277,3.245196627
456,Li0.78__P0Co-P1Al-P2Co-P3Al-P4Co-P5Co__P6Co-P7Ni-P8Mn,Al,2.97525124,1-2-3-7-8-Al-Co-Al-Ni-Mn,-132.6068581,0.76269065,0.0381,0.7386,0.7767,0.78,6.828592266,0.305802715,0.243603197,53,134,366.0000003,150.0000003,136.0000003,95.20000021,93.72641293,42.27358707,8.401472521,5.739782924,1.88932451,1.915868712,1.892928387,1.89937387,0.703,8.353,0.721,3.259,5.081,4.696,14.858,5.112884071,8.025582453,-2.912698382,25.97856397,3.726772737,2.657587139,1.83,1.56,1.83,5.22,1.74,-0.538824123,-6.290168584,8.676895944,8.451161902,5.243442782,-1.24501337,-2.33465217,1.616905943,3.111523216,2.927850032,-1.053181484,-6.292472285,8.534958315,8.358824197,5.303505243,-2.410717275,-3.499465066,5.444873038,3.187417275,3.622254563,1.814587527,0,0,3.927057055,3.186359495,0,0,5.985769,56.8,57.8,58.8,7.88101,51,55,59,5.985769,56.8,57.8,58.8,6.617516,6.91638435,2.48314856,6.91638435,5.438639087,0.038273093,0.550979379,0.039297246,0.209516573,-0.945672992,-4.972431013,6.276253401,6.640503105,4.491599352,1.465044283,-1.472965947,-1.676,-0.28,-1.676,-1.210666667,-2.965240956,3.301724259,-2.822952888,3.21737622
457,Li0.78__P0Co-P1Co-P2Al-P3Al-P4Co-P5Co__P6Co-P7Ni-P8Mn,Al,3.31936153,1-2-3-7-8-Co-Al-Al-Ni-Mn,-132.3573225,0.83743946,0,0.83743946,0.83743946,0.78,6.757884734,0.141498491,0.223872229,53,134,365.9999998,149.9999998,135.9999998,95.19999986,93.92424082,42.07575918,7.827130004,5.675548832,1.946667066,1.8698923,1.870468343,1.895675903,8.315,0.723,0.724,3.254,5.088,4.674,14.85,5.045125353,8.054884767,-3.009759414,25.66959779,3.647931483,2.630327093,1.56,1.83,1.83,5.22,1.74,-1.257478924,-2.307829662,1.55372712,3.063517887,2.905785435,-1.270774676,-6.046732813,8.622893338,8.189163326,5.286253324,-1.23198517,-6.046194427,8.582692822,8.179502466,5.283152262,-2.262041684,-3.167868128,5.304987733,3.099481144,3.365456925,1.849823926,4.00294791,3.141940733,0,0,0,0,7.88101,51,55,59,5.985769,56.8,57.8,58.8,5.985769,56.8,57.8,58.8,6.617516,2.48314856,6.91638435,6.91638435,5.438639087,0.548671831,0.039135518,0.03904482,0.208950723,-1.253412923,-4.800252301,6.253104427,6.47739456,4.49173034,1.008628761,-1.632384173,-0.28,-1.676,-1.676,-1.210666667,-2.907509216,3.287365455,-2.774108167,3.202481711
458,Li0.78__P0Co-P1Al-P2Al-P3Al-P4Co-P5Co__P6Co-P7Ni-P8Mn,Al,3.114867475,1-2-3-7-8-Al-Al-Al-Ni-Mn,-141.3049072,0.65503134,0.0123,0.6513,0.6636,0.78,7.028233695,0.004003035,0,39,120,354.0000015,138.0000015,124.0000015,86.80000105,80.40104818,43.59895182,8.09901635,5.999124287,1.880475566,1.878296857,1.877953718,1.878908714,0.7,0.72,0.723,0.714333333,5.143,-3,7.286,1.140565764,8.21168444,-7.071118676,5.865929725,0.3804219,2.737243832,1.83,1.83,1.83,5.49,1.83,-5.24023492,-6.343620927,5.533394605,6.102210471,5.20314876,-5.090319695,-6.147554915,6.197128448,6.133000425,5.248155969,-5.030863898,-6.169083767,6.17894543,6.191616689,5.251652906,-3.129799325,-3.319181076,5.020109635,3.793399325,2.210566698,1.800368747,0,0,0,0,0,0,5.985769,56.8,57.8,58.8,5.985769,56.8,57.8,58.8,5.985769,56.8,57.8,58.8,5.985769,6.91638435,6.91638435,6.91638435,6.91638435,0.039539608,0.040812745,0.040929412,0.040427255,-5.120472837,-6.220086536,5.969822827,6.142275861,5.234319212,-1.990673513,-2.900905461,-1.676,-1.676,-1.676,-1.676,-6.219235274,5.234533632,-6.218740691,5.234663093
459,Li0.67__P0Co-P1Ni-P2Co-P3Co-P4Co-P5Co__P6Co-P7Co-P8Co,Ni,2.635470765,1-2-3-Ni-Co-Co,-106.557214,-0.06709381,0,-0.06709381,-0.06709381,0.67,6.745214018,0.669674853,1.056582336,82,163,398.000001,182.000001,170.000001,119.0000007,123.7706031,40.22939691,3.308972469,6.579007673,1.889940163,1.865634224,1.862625684,1.872733357,9.363,8.382,8.382,8.709,4.924,21.203,31.051,13.94706622,7.888270423,6.0587958,68.67535408,4.66134716,2.628453749,1.53,1.56,1.56,4.65,1.55,-2.435013686,-3.163872573,0.809389883,2.825409285,2.6145946,-1.421073233,-2.514287207,1.462537324,3.12551814,3.001069543,-1.389964142,-2.480807603,1.491978188,3.124847207,3.001902401,-2.837601177,-3.87836873,1.486892703,2.770507367,2.872060918,2.083853749,4.528760807,3.557503246,3.975103289,3.134942327,4.015801829,3.097270032,7.639878,46,49,52,7.88101,51,55,59,7.88101,51,55,59,7.800632667,2.02617786,2.48314856,2.48314856,2.330824993,1.273184896,1.138548698,1.140615885,1.184116493,-1.748683687,-2.719655794,1.254635132,3.025258211,2.872522181,1.08891749,1.158712936,-0.257,-0.28,-0.28,-0.272333333,-2.737584107,2.862105424,-2.736352889,2.862821859
460,Li0.67__P0Co-P1Co-P2Ni-P3Co-P4Co-P5Co__P6Co-P7Co-P8Co,Ni,2.64700045,1-2-3-Co-Ni-Co,-106.5572237,-0.08066268,0,-0.08066268,-0.08066268,0.67,6.764397422,0.515354781,1.044659752,82,163,398.0000025,182.0000025,170.0000025,119.0000018,123.8555743,40.14442573,1.718998707,6.510908689,1.860453102,1.890293704,1.861537478,1.870761428,8.382,9.368,8.387,8.712333333,4.925,21.212,31.062,13.96661332,7.898282378,6.068330946,68.78557062,4.668158972,2.63161164,1.56,1.53,1.56,4.65,1.55,-1.400903894,-2.499925514,1.478944103,3.131203827,3.008179643,-2.403747228,-3.133062433,0.841758963,2.828470523,2.618354685,-1.409774423,-2.507810396,1.474594557,3.13300704,3.010258495,-2.825945782,-3.872250936,1.506025438,2.745283102,2.880317391,2.089510124,4.000827573,3.095333331,4.531825914,3.5544464,3.985347014,3.114890404,7.88101,51,55,59,7.639878,46,49,52,7.88101,51,55,59,7.800632667,2.48314856,2.02617786,2.48314856,2.330824993,1.13915599,1.274985156,1.149373177,1.187838108,-1.738141848,-2.713599448,1.265099208,3.030893797,2.878930941,1.087803934,1.158651488,-0.28,-0.257,-0.28,-0.272333333,-2.731227939,2.867979323,-2.728997933,2.86937519
461,Li0.67__P0Co-P1Co-P2Co-P3Ni-P4Co-P5Co__P6Co-P7Co-P8Co,Ni,2.58670073,1-2-3-Co-Co-Ni,-106.4964245,-0.0530257,0,-0.0530257,-0.0530257,0.67,6.712231521,0.342268598,1.145282268,82,163,398.000002,182.000002,170.000002,119.0000014,123.3328326,40.6671674,1.504453082,6.682968032,1.860395734,1.864157725,1.888884631,1.87114603,8.386,8.389,9.369,8.714666667,4.925,21.219,31.069,13.9678688,7.896588874,6.071279928,68.79175385,4.667505251,2.631249469,1.56,1.56,1.53,4.65,1.55,-1.442281699,-2.524439802,1.470882384,3.133042553,3.004672407,-1.426663288,-2.489353319,1.495561391,3.127559407,3.005035197,-2.452631835,-3.17926452,0.801181598,2.829630104,2.619305737,-2.869614795,-3.910012559,1.468302248,2.816589095,2.876105429,2.088493061,4.0465071,3.104921637,3.992091913,3.19384098,4.534608531,3.561102096,7.88101,51,55,59,7.88101,51,55,59,7.639878,46,49,52,7.800632667,2.48314856,2.48314856,2.02617786,2.330824993,1.141556104,1.153015844,1.272043896,1.188871948,-1.773858941,-2.731019214,1.255875124,3.030077355,2.876337781,1.095755854,1.178993345,-0.28,-0.28,-0.257,-0.272333333,-2.748027189,2.866573161,-2.746642178,2.867347548
462,Li0.67__P0Co-P1Mn-P2Co-P3Co-P4Co-P5Co__P6Co-P7Co-P8Co,Mn,3.179747875,1-2-3-Mn-Co-Co,-111.9490565,-0.03351491,0.0172,-0.0375,-0.0203,0.67,7.394797285,2.209954373,1.051630895,79,160,392.0000006,176.0000006,164.0000006,114.8000004,116.8961745,41.10382547,5.276200431,6.711882331,1.869523376,1.882028498,1.881759034,1.877770303,5.798,8.38,8.382,7.52,4.958,17.602,27.518,12.00831058,7.921173209,4.087137375,59.53720388,4.140403319,2.638617227,1.89,1.56,1.56,5.01,1.67,-0.716466512,-3.287613894,1.574043563,3.397578673,3.314783299,-1.493631727,-2.587087687,1.379094915,3.123326144,3.000867536,-1.47506718,-2.548038141,1.401233043,3.114741619,2.995280434,-2.902664138,-3.995521649,1.84652455,2.882364138,2.941399596,1.997994427,2.537984272,1.882864104,3.996896916,3.101060673,4.020317721,3.118736294,7.434038,59,68,77,7.88101,51,55,59,7.88101,51,55,59,7.732019333,3.28671184,2.48314856,2.48314856,2.751002987,0.732999479,1.133264323,1.139878646,1.002047483,-1.228388473,-2.807579907,1.451457174,3.211882145,3.103643756,1.674275665,1.187941742,-1.185,-0.28,-0.28,-0.581666667,-2.73423304,3.071399369,-2.743092803,3.07529231
463,Li0.67__P0Co-P1Co-P2Mn-P3Co-P4Co-P5Co__P6Co-P7Co-P8Co,Mn,3.140943395,1-2-3-Co-Mn-Co,-111.9488261,-0.04522687,0,-0.04522687,-0.04522687,0.67,6.879440478,0.197127877,0.962254878,79,160,392.0000007,176.0000007,164.0000007,114.8000005,117.7138073,40.28619265,0.719744959,6.389844024,1.882517898,1.86816576,1.878677494,1.876453717,8.367,5.799,8.367,7.511,4.957,17.576,27.49,12.00235842,7.925138548,4.077219874,59.4956907,4.117290821,2.640195199,1.56,1.89,1.56,5.01,1.67,-1.368425518,-2.435147544,1.476737025,3.102312975,2.99266779,-0.87152361,-3.09912231,1.44736114,3.34141698,3.290636883,-1.38066616,-2.435232241,1.450181621,3.09502368,2.989999778,-2.93059478,-4.049863573,1.789467167,2.88536791,2.943536074,1.972339442,4.013746677,3.109683377,2.791936264,2.027645784,3.967874896,3.17190074,7.88101,51,55,59,7.434038,59,68,77,7.88101,51,55,59,7.732019333,2.48314856,3.28671184,2.48314856,2.751002987,1.148223057,0.749713212,1.143054663,1.013663644,-1.206871763,-2.656500698,1.458093262,3.179584545,3.091101484,1.723723018,1.393362875,-0.28,-1.185,-0.28,-0.581666667,-2.598992055,3.065175651,-2.598872948,3.065124988
464,Li0.67__P0Co-P1Co-P2Co-P3Mn-P4Co-P5Co__P6Co-P7Co-P8Co,Mn,3.15948597,1-2-3-Co-Co-Mn,-111.9490064,-0.04455802,0,-0.04455802,-0.04455802,0.67,6.925848759,0.131936874,0.970235901,79,160,392.000002,176.000002,164.000002,114.8000014,117.4386009,40.56139908,0.718459501,6.389689147,1.882455286,1.878853836,1.865907022,1.875738715,8.375,8.367,5.8,7.514,4.958,17.584,27.5,12.01063157,7.929789905,4.08084167,59.54871135,4.119980294,2.641458893,1.56,1.56,1.89,5.01,1.67,-1.36705369,-2.440354521,1.473453478,3.106706974,2.997585936,-1.381365322,-2.44066233,1.445568244,3.096532732,2.991782291,-0.872201347,-3.108377722,1.445184216,3.343582652,3.292691824,-2.926915872,-4.05134322,1.804922419,2.882357852,2.953295132,1.976550036,4.011275833,3.098199004,3.963686729,3.164370822,2.790987388,2.017568011,7.88101,51,55,59,7.88101,51,55,59,7.434038,59,68,77,7.732019333,2.48314856,2.48314856,3.28671184,2.751002987,1.146506234,1.143647532,0.749650909,1.013268225,-1.206873453,-2.663131525,1.454735313,3.182274119,3.094020017,1.720042419,1.388211695,-0.28,-0.28,-1.185,-0.581666667,-2.605216409,3.06817525,-2.605212556,3.068178982
465,Li0.67__P0Co-P1Fe-P2Co-P3Co-P4Co-P5Co__P6Co-P7Co-P8Co,Fe,2.93219207,1-2-3-Fe-Co-Co,-109.0476032,-0.03598986,0,-0.03598986,-0.03598986,0.67,6.719326213,1.300542523,1.057652957,80,161,394.0000016,178.0000016,166.0000016,116.2000011,118.9507567,41.04924331,5.248696818,7.185059094,1.836666511,1.876802626,1.877681607,1.863716915,7.362,8.387,8.386,8.045,4.95,19.185,29.085,12.94326508,7.968794076,4.974471003,64.06916214,4.335553855,2.653584183,1.61,1.56,1.56,4.73,1.576666667,-1.150273631,-2.886419735,1.570329405,3.442658261,3.373986951,-1.510464379,-2.559025295,1.430991944,3.122915548,2.99115095,-1.48423794,-2.538175185,1.436403101,3.121145672,2.994521965,-2.987265296,-4.054637073,1.760593021,2.951275436,2.927810159,2.024036422,3.558560878,2.341880075,4.064478749,3.165504841,4.03701986,3.168004202,7.9024681,58,62,66,7.88101,51,55,59,7.88101,51,55,59,7.8881627,3.778409415,2.48314856,2.48314856,2.914902178,0.969715969,1.150948168,1.148110471,1.089591536,-1.38165865,-2.661206738,1.479241484,3.228906494,3.119886622,1.605606646,1.393430335,-0.447,-0.28,-0.28,-0.335666667,-2.645668949,3.102342192,-2.648826955,3.105907251
466,Li0.67__P0Co-P1Co-P2Fe-P3Co-P4Co-P5Co__P6Co-P7Co-P8Co,Fe,3.007942345,1-2-3-Co-Fe-Co,-109.0477504,-0.02315433,0,-0.02315433,-0.02315433,0.67,7.225968354,1.991090392,1.323539757,80,161,394.0000035,178.0000035,166.0000035,116.2000025,118.3763604,41.6236396,3.90373717,7.536013229,1.880659314,1.832404989,1.874627691,1.862563998,8.377,7.362,8.38,8.039666667,4.95,19.169,29.069,12.9421807,7.97394787,4.968232831,64.06379447,4.340041816,2.654132998,1.56,1.61,1.56,4.73,1.576666667,-1.423885905,-2.461515447,1.474042811,3.098935324,2.978596368,-1.716996138,-3.66454025,1.189161037,3.497109526,3.239716677,-1.306629754,-2.398494911,1.502168531,3.116467646,3.019919163,-3.000359703,-4.109131198,1.640230689,2.977205373,2.951424901,2.047574583,4.007774716,3.208931517,3.306025474,2.522374852,3.896744069,3.154342911,7.88101,51,55,59,7.9024681,58,62,66,7.88101,51,55,59,7.8881627,2.48314856,3.778409415,2.48314856,2.914902178,1.15679555,0.865874346,1.130711257,1.051127051,-1.482503932,-2.841516869,1.38845746,3.237504165,3.079410736,1.517855771,1.267614328,-0.28,-0.447,-0.28,-0.335666667,-2.769451192,3.065143452,-2.769251885,3.06511351
